weather _id,district_id,MaxT,MinT,WindSpeed,Humidity ,Precipitation
1258,1258,38.1,30.3,3.8,56.2,3.4
1259,1259,37.2,30,3.5,53.2,0
1260,1260,32.8,28.1,4,55.4,15.3
1261,1261,37.3,28,4.2,55.2,5.7
1262,1262,40,29.4,4.8,57.7,0
1263,1263,39.8,29.5,5.3,60.1,0
1264,1264,37.9,29.9,5.3,54,8.2
1265,1265,32.6,27,5,58.6,17
1266,1266,34.9,28.7,5.6,62.3,0
1267,1267,36.1,28.5,5.3,62.7,0
1268,1268,35.9,28.1,4.7,66.6,11
1269,1269,36.2,27.9,3.9,65.8,7.7
1270,1270,35.2,27.6,4.3,68.4,18.7
1271,1271,35.3,27,3.7,70.1,6.6
1272,1272,35.1,27.5,4.8,70.9,14.8
1273,1273,34.2,26.6,5.1,70.7,11.6
1274,1274,32.1,26.7,4.8,70.1,4.9
1275,1275,31.3,25.9,4.3,69.9,9.9
1276,1276,31.9,26.6,4.6,78.1,18.7
1277,1277,32.3,26.5,4.8,71.2,16.8
1278,1278,31.8,25.9,5.2,79.2,3.7
1279,1279,30.1,25.8,4.8,73,9.3
1280,1280,33.4,26.4,4.9,78.1,0
1281,1281,35.5,26.7,5.3,69,0
1282,1282,36.1,29,5.6,68.8,6.6
1283,1283,30.5,26.4,6.3,67.8,23
1284,1284,30.7,25.7,6.2,73.9,16.4
1285,1285,32,25.7,6.1,80.1,6.4
1286,1286,34.7,26.3,5.9,70.4,0
1287,1287,35,27.5,5.3,65.3,2.9
1288,1288,35.2,27.6,5.8,69.9,3.2
1289,1289,32.1,27.6,5.9,69,15.9
1290,1290,31.5,25.7,6.3,70.1,3.2
1291,1291,31.6,26.2,6.3,76.8,18.4
1292,1292,33.5,26.4,6.6,77.7,0
1293,1293,34.8,27.1,5.6,68.7,0
1294,1294,36.3,27.8,5.1,62.6,0
1295,1295,36.4,27.9,5.5,62.5,0
1296,1296,35.5,27.6,5.4,66.8,11.4
1297,1297,34,26.9,5.2,71.6,0
1298,1298,35.3,28,5.4,74.6,0
1299,1299,35.6,27.6,4.7,72.1,9
1300,1300,35.1,27.2,3.8,70,0
1301,1301,35.9,27.2,3.8,71.2,11.4
1302,1302,36.6,27.5,4.6,73.3,0
1303,1303,37.5,28.2,4.6,69.1,0
1304,1304,37.9,29.1,4.6,66.2,0
1305,1305,37.2,28.2,5.3,68.6,5.5
1306,1306,36.9,28.9,5.4,70.5,0
1307,1307,37.6,28.6,4.8,63.7,0
1308,1308,37.4,29.3,5.4,61.8,0
1309,1309,37.2,28.8,4.4,65.1,0
1310,1310,36.6,28.8,4.3,74.2,0
1311,1311,35.3,26.9,4.2,72.3,9
1312,1312,34.4,26.6,3.5,76.7,0
1313,1313,34.4,27.4,3.3,71.1,0
1314,1314,35.7,28.2,3.7,72.4,0
1315,1315,35.4,26.5,3.3,74.4,21.5
1316,1316,31.3,26.4,2.9,83.3,9.2
1317,1317,34,26,2.8,84,0
1318,1318,33.9,27.1,2.1,79.7,6.9
1319,1319,33.6,26.4,2.2,77.2,0
1320,1320,33.6,27.7,2.4,75.6,6.9
1321,1321,29.3,25,1.9,84.7,31.2
1322,1322,32.1,25.4,2.4,77.2,5.8
1323,1323,32.4,25.9,2.4,79.2,5.2
1324,1324,33.1,26.5,2.4,78.2,14.1
1325,1325,30.1,25.8,2.9,81.1,28.8
1326,1326,29.3,25.3,4.3,74.9,5.8
1327,1327,31.5,25.2,4.4,82.4,0
1328,1328,32.3,26.2,4.7,86.5,13.7
1329,1329,33.1,27,4.5,74.9,0
1330,1330,35.2,27.4,3.9,74.5,13.7
1331,1331,35.3,24.9,3.9,75,27.3
1332,1332,32.6,24.4,3,89,0
1333,1333,32.2,25.6,2.8,86.9,4.7
1334,1334,32.6,26.1,3.6,81.3,6.3
1335,1335,32.5,26.1,4.1,80.5,12.6
1336,1336,33.3,26.4,4.6,82.4,0
1337,1337,32.8,27.5,5.4,83.1,4.7
1338,1338,32.6,27.1,5.1,80.4,9.1
1339,1339,35,27.1,4.7,74.7,0
1340,1340,34.4,27.6,4.3,74.3,0
1341,1341,35.2,27.5,4.2,78.8,0
1342,1342,35.6,27.7,3.9,75.1,0
1343,1343,33.8,27.6,2.1,77.1,0
1344,1344,35.3,27.6,1.7,69.6,2.4
1345,1345,35.2,27.2,1.6,71.3,0
1346,1346,35.4,27.1,2.4,69.8,4.8
1347,1347,36.3,26.7,2.3,69.3,0
1348,1348,37.1,27.5,2.4,73.8,0
1349,1349,36.4,27.1,2.2,73.6,0
1350,1350,35.1,27.4,2.2,68.4,3.1
1351,1351,32.7,26.9,1.7,70.5,7.6
1352,1352,33.2,26.3,1.9,67.6,3.1
1353,1353,34.8,27.3,1.8,77.4,0
1354,1354,32.6,26.9,1.7,78.3,7.4
1355,1355,34.8,26.3,2.1,74.4,0
1356,1356,36,27.4,3.2,68,0
1357,1357,36.1,28.2,3.4,64.8,0
1358,1358,34.2,25.7,3.5,68.8,11.3
1359,1359,31.4,25.4,3,77.3,7.5
1360,1360,32.9,26.2,2.6,75.3,15
1361,1361,29.8,25.7,3.4,74.8,30.1
1362,1362,29.8,25.5,3.4,84.8,18.8
1363,1363,31.6,26.1,3.9,77.9,15.4
1364,1364,31.4,26.7,3.5,83.3,0
1365,1365,30.4,26.2,3.1,75.6,24.9
1366,1366,31.2,26.8,4.8,80.5,6.2
1367,1367,33.1,27,4.9,76.4,0
1368,1368,32.5,26.7,4.2,78.1,6.3
1369,1369,33.5,27.9,3.2,74.4,4.4
1370,1370,34.6,27.1,2.6,66.5,0
1371,1371,34.9,26.7,1.9,69.5,0
1372,1372,33.8,27.1,1.8,73.5,0
1373,1373,32.9,26.4,1.9,68.3,5.8
1374,1374,34,26,1.7,66.9,0
1375,1375,33.4,25.6,1.7,70.2,0
1376,1376,34.5,25.4,1.7,69.8,0
1377,1377,33.9,24.6,1.4,67.8,0
1378,1378,34.5,24.5,1.1,67.1,0
1379,1379,34.6,24.6,1.5,67.8,0
1380,1380,35,25,1.7,62.4,0
1381,1381,34.9,25,1.3,63.9,0
1382,1382,35.5,24.5,1.2,66.4,0
1383,1383,34.8,24.4,2.1,63.9,0
1384,1384,35.4,23.8,1.9,61.6,0
1385,1385,34.8,23,1.8,61.7,0
1386,1386,33.5,21.5,1.9,63.2,0
1387,1387,33.1,21.5,1.9,64.5,0
1388,1388,33,22,2.2,57.9,0
1389,1389,33.1,22.3,1.9,65,0
1390,1390,33.4,23.6,2.3,66.6,0
1391,1391,32,24.3,2.2,69,0
1392,1392,33.3,23.9,2.2,69.4,0
1393,1393,33.1,23.9,2.5,67.9,0
1394,1394,33.4,22.6,2.2,68.7,0
1395,1395,33.2,21.8,2.8,65,0
1396,1396,32.3,23.1,2.4,72.2,0
1397,1397,31.4,24.3,2.6,76.2,0
1398,1398,31.1,24.9,3,83.2,0
1399,1399,29.7,24.6,2.7,81,0
1400,1400,30.3,24.3,2.7,88.4,7.4
1401,1401,30.6,25,3.1,80,0
1402,1402,32.2,26.2,2.5,88.8,0
1403,1403,32.6,24.8,3.2,91.3,0
1404,1404,29.9,24.9,3.8,81.7,0
1405,1405,32,25.4,2.5,78.4,0
1406,1406,33.2,26.4,2.9,79.6,0
1407,1407,33.5,25.6,2.6,78.1,0
1408,1408,33.1,25.1,2.4,86.1,0
1409,1409,33.3,25.6,2.6,82.2,0
1410,1410,31.6,24.8,2.1,77.6,7.4
1411,1411,30.9,25,1.5,83.6,0
1412,1412,31.2,24.8,2.2,77.4,14.8
1413,1413,31.1,24.7,1.8,73.2,7.1
1414,1414,31.2,24.3,1.7,71.7,6
1415,1415,31.2,23.8,2,74.4,0
1416,1416,30.7,24.2,2,75.7,0
1417,1417,31.1,23.3,1.7,74.7,0
1418,1418,31,22.1,2,76.2,0
1419,1419,30.8,21.2,2,69.4,0
1420,1420,30.7,20.8,2.4,64.6,0
1421,1421,30.2,19.7,2.3,71.1,0
1422,1422,29.9,19,1.9,67.9,0
1423,1423,29.5,18.7,2,67.3,0
1424,1424,30.2,19.1,2.1,73,0
1425,1425,30.5,20.4,2,67.2,0
1426,1426,29.8,20.2,1.7,72.7,0
1427,1427,30.3,20.4,1.9,75.6,0
1428,1428,30.3,20.4,2.2,70.7,0
1429,1429,30.3,20,1.9,72.1,0
1430,1430,30.2,20.3,2.1,71.3,0
1431,1431,30.5,21,2.4,71.7,0
1432,1432,30.4,20.7,2.2,70.6,0
1433,1433,30.7,20.6,2.2,71.6,0
1434,1434,30.2,21.1,2.4,71.3,0
1435,1435,30.1,21.3,2.3,80.5,0
1436,1436,30.4,21.2,2.7,75.7,0
1437,1437,30.7,20.3,2.5,76.9,0
1438,1438,30.5,21.1,2.6,76.3,0
1439,1439,28.9,21.9,2.6,75.4,0
1440,1440,28.6,21.3,3.2,81.7,0
1441,1441,30.6,20.9,2.4,73.6,0
1442,1442,30.6,22.3,2.8,79.6,0
1443,1443,30.5,22.4,2.8,77.3,3.2
1444,1444,30,22.9,3.1,77,2.1
1445,1445,29.6,21.5,2.7,73.2,0
1446,1446,29.3,20.6,2.4,65.4,0
1447,1447,29.1,19.6,2.9,68.1,0
1448,1448,29.4,17.6,2.1,70.3,0
1449,1449,29.2,17.2,2,72.3,0
1450,1450,29.5,18,2.3,72.5,0
1451,1451,29.1,18.5,2.8,70.4,0
1452,1452,29.2,19.6,2.7,75.8,0
1453,1453,29.6,20.4,2,80.3,0
1454,1454,30,21.3,1.6,78.7,0
1455,1455,29.7,20.5,2.5,74.2,0
1456,1456,28.7,20.8,2.3,70.1,0
1457,1457,29.4,18.8,2,71.4,0
1458,1458,29.8,18.5,2.2,61.6,0
1459,1459,30.1,19.7,2,68,0
1460,1460,29.7,19.3,2.6,72.6,0
1461,1461,29.1,19.5,2.4,65.8,0
1462,1462,28.8,20.3,2.2,75.3,0
1463,1463,27.5,22.7,2.3,84.8,0
1464,1464,29.7,23.3,2.5,73.2,0
1465,1465,31,24.1,2.5,71.1,0
1466,1466,31.9,23.8,1.9,72.6,0
1467,1467,30.9,24.1,1.8,84.9,0
1468,1468,30.9,24.6,2.7,78.8,0
1469,1469,29.5,24.1,2.8,71.8,0
1470,1470,29.6,22.5,2.5,71.7,0
1471,1471,29.7,21.6,2.1,72.2,0
1472,1472,29.6,21.3,2.1,74.7,0
1473,1473,30,20.1,2.2,69.1,0
1474,1474,30.1,19.2,2.1,65.2,0
1475,1475,29.9,18.1,2.3,61,0
1476,1476,29.8,17.8,2,62.9,0
1477,1477,29.4,17.9,2.1,59.6,0
1478,1478,28.4,18.3,1.9,73,0
1479,1479,29.8,18.8,2.2,71.1,0
1480,1480,30.2,19.5,2.2,66,0
1481,1481,30.3,20.2,2.2,64,0
1482,1482,30.1,20.7,2.7,69,0
1483,1483,30.1,20.5,2.8,70.5,0
1484,1484,30.1,19.9,2.6,63.5,0
1485,1485,30.3,19.2,2.2,63.2,0
1486,1486,30.1,19.2,2.3,62.9,0
1487,1487,30.2,19.6,2.8,63.2,0
1488,1488,30.8,19.5,2.9,61.2,0
1489,1489,30.7,19.7,2.9,60.8,0
1490,1490,30.4,19.6,2.5,65.7,0
1491,1491,30.6,21,2.4,67.1,0
1492,1492,30.7,21.1,2.5,67.1,0
1493,1493,31.4,18.9,2,64,0
1494,1494,31.6,18.6,2.4,61.8,0
1495,1495,30.5,18.7,2.7,77.1,0
1496,1496,30.9,20.1,3.3,73,0
1497,1497,31.1,20.5,2.8,61.6,0
1498,1498,31.2,20.7,2.8,56.2,0
1499,1499,32.2,21.1,2.4,67.2,0
1500,1500,32.3,21.4,3.1,65.5,0
1501,1501,31.9,22.8,2.8,71.3,0
1502,1502,32.8,22.3,2.4,77.5,0
1503,1503,33.6,22.6,2.5,70.7,0
1504,1504,33.1,22.8,2.6,63.3,0
1505,1505,32.4,23.4,2.4,65.6,0
1506,1506,32.7,24.2,2.1,68.4,0
1507,1507,33.1,23.6,2.4,69.4,0
1508,1508,33.9,24.2,2.1,67.8,0
1509,1509,33.2,24,2.6,70.2,0
1510,1510,34.2,24.4,2.5,70.9,0
1511,1511,33.5,24.5,2.3,61.9,0
1512,1512,33.8,22.9,2.5,55.1,0
1513,1513,34.1,22.4,2.1,54.1,0
1514,1514,34.3,23,2.1,50.3,0
1515,1515,34.3,23,2.2,53.6,0
1516,1516,35,23.5,2.3,56.3,0
1517,1517,33.9,23.3,2.4,50.3,0
1518,1518,34.8,24,2.2,52.7,0
1519,1519,35.3,24.6,2.6,54.5,0
1520,1520,35.5,25.9,3,56.9,0
1521,1521,35,25.8,1.9,50.5,0
1522,1522,33.7,25.4,2.9,54.6,0
1523,1523,33.5,25.9,2.7,57.8,0
1524,1524,33.6,25.1,2.6,61.4,0
1525,1525,33.8,24.9,2.6,63.1,0
1526,1526,35.1,25.1,2.1,59.5,2.6
1527,1527,34.6,26,2.6,59.3,2.6
1528,1528,36.1,25.1,2.2,57,0
1529,1529,35,25.2,2,55.4,0
1530,1530,34.6,24.7,2.3,59.3,0
1531,1531,33.8,24.5,2.4,59.3,0
1532,1532,36.2,24,2.2,49.3,0
1533,1533,35.8,24.1,2.4,55.6,0
1534,1534,36.6,23.4,2.3,52.4,0
1535,1535,36.6,24.4,2.4,52.5,0
1536,1536,35.3,24.2,2.4,51.9,0
1537,1537,34.4,25.6,2.7,61.9,0
1538,1538,34.8,25.8,2.5,61.6,0
1539,1539,34.3,25.3,2.5,54.3,0
1540,1540,34.9,24.9,2.9,60.3,0
1541,1541,35.7,26.6,2.9,58.6,0
1542,1542,35.5,26.7,2.7,60.6,0
1543,1543,36,27.5,3.2,62.2,0
1544,1544,36.3,28.6,2.9,49.6,0
1545,1545,37.2,28,3.3,50.1,0
1546,1546,37.3,27,2.9,55.2,0
1547,1547,36.6,27,2.6,59.7,0
1548,1548,36.6,27.3,2.3,61.6,0
1549,1549,37.1,26.9,2,63.2,0
1550,1550,37.4,26.7,3.2,58.8,0
1551,1551,36.8,27.2,2.8,54,0
1552,1552,36.4,27,2.2,63.4,0
1553,1553,37.2,27.2,2.3,58.8,0
1554,1554,37.5,27.4,3.1,51.3,0
1555,1555,37.3,27.9,1.6,57,0
1556,1556,36.7,28.2,2.8,58.7,0
1557,1557,37.3,29.1,3.2,60.9,0
1558,1558,37,29,2.7,60.3,0
1559,1559,37.5,28.4,3.1,62,0
1560,1560,36.6,28.2,2.5,53.1,0
1561,1561,37,26.9,3,59.3,0
1562,1562,37.6,28,2.9,58.2,0
1563,1563,37.3,28.6,3.3,47,0
1564,1564,37.9,29.4,3.4,52.2,0
1565,1565,37.1,26.6,3.5,51.3,13.7
1566,1566,37.1,27.2,3.1,44.5,0
1567,1567,37.1,28.8,3.2,49.9,0
1568,1568,38,27.4,3.1,50.5,0
1569,1569,37,27.9,3,45.1,0
1570,1570,37.5,27.8,3.4,60,0
1571,1571,37.2,27.1,3,63,0
1572,1572,37.4,27.5,3.1,59.4,0
1573,1573,36,28,3.4,59.7,0
1574,1574,36.3,28.1,2.9,63.1,0
1575,1575,35.7,28.3,2.4,56.4,0
1576,1576,37.3,27.2,2.6,59.1,0
1577,1577,37.1,28,3,58.3,0
1578,1578,36.9,27.1,2.7,57.8,5
1579,1579,37.1,27.6,2.6,52.3,0
1580,1580,37.1,28.5,3,50,0
1581,1581,37,27.7,3.3,63.4,0
1582,1582,37.8,28.7,2.7,57.2,0
1583,1583,39.2,29.3,3.2,46.5,0
1584,1584,39.7,29.2,2.9,52,0
1585,1585,39.3,29.9,2.8,48.5,0
1586,1586,38.5,30.2,2.7,51.7,0
1587,1587,38.5,29.9,3,48.1,0
1588,1588,38.6,29.5,3.2,52.7,0
1589,1589,38,29,3,59,0
1590,1590,38.4,29.5,2.7,53.6,0
1591,1591,38.2,29.1,2.6,54.7,0
1592,1592,37.6,28.9,2.6,59.2,19.3
1593,1593,30.1,26.2,3.1,71.5,33.8
1594,1594,29.7,26.2,3.1,67.5,33.8
1595,1595,29.1,25.8,2.4,65.4,21.9
1596,1596,33,25.9,3.6,63.7,5.2
1597,1597,35.2,28,4.2,60.3,11
1598,1598,39.3,28.7,4.6,50.3,0
1599,1599,40.4,30.5,5.4,58.2,0
1600,1600,41.7,30.9,6.4,48.6,0
1601,1601,41.5,30.6,4.9,49.1,0
1602,1602,41.8,30.5,4.7,48.5,0
1603,1603,40.3,30.8,4.2,49.5,0
1604,1604,40.6,31.1,4.7,45.7,0
1605,1605,41.2,30.4,4.2,47.7,0
1606,1606,41.8,30.7,4.2,50.5,0
1607,1607,42,30.6,4.4,51.6,0
1608,1608,42.2,30.8,3.9,45.4,0
1609,1609,37.2,30.2,4.1,50.2,0
1610,1610,35.5,28.2,4.5,51.2,7.8
1611,1611,41.3,29.6,5.2,56.3,0
1612,1612,43.1,30.7,4.8,48.2,0
1613,1613,38.7,28.5,4.6,48,0
1614,1614,35.3,28.1,2.4,66.8,12.5
1615,1615,35.7,27.6,2.9,51.9,0
1616,1616,35.2,27.9,2.9,70,10.5
1617,1617,32,26.8,3.1,61.1,19.1
1618,1618,33.2,26.6,3,55.7,12.9
1619,1619,33.7,26.8,4.4,62.3,12.9
1620,1620,34.8,26.7,5.3,68.5,4.3
1621,1621,35.1,26.5,5,79.4,7.9
1622,1622,34.7,28.1,4.9,77.4,5.5
1623,1623,33.5,26.2,4.2,78.7,0
1624,1624,30.8,26.5,3.2,72.9,21.8
1625,1625,31.7,25.6,3.4,82.6,16.4
1626,1626,33.1,27,3.9,81.9,4.8
1627,1627,34.6,28.1,4.6,73.1,0
1628,1628,34.9,29,4.3,74.1,6.7
1629,1629,30.2,27,4.6,74.2,11.5
1630,1630,34.7,27,4.3,66.6,0
1631,1631,37.1,28,3.8,70.4,5.1
1632,1632,36.9,28.4,4.1,76.1,0
1633,1633,37.6,28.9,4.1,74.5,0
1634,1634,37.2,28,3.9,70.8,0
1635,1635,36.2,26.1,3.8,74.8,25.7
1636,1636,31.4,26.5,4,79.8,8.1
1637,1637,29.8,25.6,5,80.6,12.1
1638,1638,32.8,27.1,4.3,74.9,8.1
1639,1639,31.1,26.2,4.3,76.5,4
1640,1640,29.9,24.8,4,76.4,24.3
1641,1641,29.6,24.7,3.4,83.3,0
1642,1642,27.8,25.2,3.5,80.4,41.7
1643,1643,30.3,24.4,3.2,90.8,0
1644,1644,33.4,26.1,3.5,80.1,0
1645,1645,34,26.8,3.2,79.5,13.9
1646,1646,32.6,28.2,3.8,76.3,0
1647,1647,29.2,25.8,3.1,84.1,28.9
1648,1648,33.9,26.6,4.1,77.8,8.4
1649,1649,34.9,28.1,4,76.2,0
1650,1650,33.9,28.1,3.5,77.8,0
1651,1651,30.7,26.7,3.5,77,17
1652,1652,32.2,26.1,3.2,84.8,0
1653,1653,33.9,26.9,3.6,85.6,0
1654,1654,34.6,27.6,3.7,78.8,11.4
1655,1655,33.3,26.7,4.2,85.8,11.4
1656,1656,29.6,25.6,4.3,85.3,18.8
1657,1657,32.1,26.2,4.7,85.8,6.3
1658,1658,33.2,26.6,4.2,82.5,6.3
1659,1659,26.9,25.2,5,79.1,43.8
1660,1660,27.3,24.7,5.9,82.4,37.5
1661,1661,31.5,26,5.6,80.1,0
1662,1662,31.9,26.4,4.6,77.9,0
1663,1663,29.5,25.9,4.1,83.6,15.5
1664,1664,29.8,25.8,4.2,79.6,7.7
1665,1665,30.8,25.7,4.8,82.8,7.7
1666,1666,32.5,25.6,5.1,81.6,7.7
1667,1667,33.7,26.8,5.2,78.8,0
1668,1668,32.9,27.8,5.2,76.6,4.8
1669,1669,31.4,27.1,5.2,80.4,12.9
1670,1670,29.7,26.2,4.7,76.9,21
1671,1671,29.3,25.7,4.5,78.8,9.7
1672,1672,30.2,25.6,5.5,83.8,0
1673,1673,32.8,25.1,4.1,77.8,0
1674,1674,34.2,26.3,3.3,81.1,0
1675,1675,34.3,26.9,3.4,75.5,8.6
1676,1676,35.3,27.7,3.4,75.9,0
1677,1677,34.4,28.2,3.2,77,0
1678,1678,34.5,27.7,2.7,80,15.2
1679,1679,30,26.1,2.9,86.5,42.4
1680,1680,33,26.7,2.7,84.6,9.2
1681,1681,33.2,27.4,1.7,82.3,21.2
1682,1682,34.1,27.4,2.2,79,6
1683,1683,33.6,27,2.4,77.6,18
1684,1684,32.5,26.7,3.5,86.4,6
1685,1685,34.4,27.4,2.7,81.2,24
1686,1686,32.7,26.6,1.9,86,17.7
1687,1687,33.7,27.2,1.7,89.4,0
1688,1688,34.7,25.7,2.4,80.9,0
1689,1689,35,27.2,3.1,81.4,0
1690,1690,33.7,26.8,2.3,86.3,0
1691,1691,32.8,26.1,2.7,89.2,13.7
1692,1692,30.4,26.3,2,83.3,34.6
1693,1693,32.3,26.6,2.9,82.7,17.4
1694,1694,32.7,27.1,2.9,85.3,11.5
1695,1695,30.6,25.9,3.5,88.4,31.7
1696,1696,28.1,24.9,4.5,90.4,25.9
1697,1697,32.6,24.8,5,86.2,5.8
1698,1698,33.4,27.1,4.7,77.4,10.8
1699,1699,33.1,27.5,4.2,82,0
1700,1700,29.9,25.8,4.1,85.2,40.1
1701,1701,30.4,24.9,4.5,82.2,0
1702,1702,29.1,25.7,4.8,85.5,0
1703,1703,30.7,25.9,4.4,86.1,9.6
1704,1704,28.2,25.8,4.3,86.3,22.9
1705,1705,30.3,25.4,4.5,82.6,6.5
1706,1706,33.1,26.7,3.9,82.2,0
1707,1707,32.6,25.7,3.3,82.1,6.5
1708,1708,33.6,25.8,3,80.5,5
1709,1709,32.7,25.8,2.8,79.5,11.7
1710,1710,33.2,25.7,2.4,80.7,8.3
1711,1711,32.4,25.7,2.6,85.9,8.3
1712,1712,31.8,25.6,3,83.6,23.3
1713,1713,32,26.2,3.3,86.6,4.8
1714,1714,30.2,25.1,3.4,84.7,26.1
1715,1715,31.6,25.9,3.2,88.4,6.8
1716,1716,32.6,25.7,2.8,75.6,9.7
1717,1717,33.4,26.5,2.7,81.7,3.9
1718,1718,33.9,26.7,1.1,76.3,0
1719,1719,33.9,26.2,1.3,80.1,0
1720,1720,34.3,27.1,1.5,81.6,0
1721,1721,33.5,26.9,1.6,81.9,12.5
1722,1722,34.5,26.5,1.6,81.3,6.2
1723,1723,34.2,26.3,1.7,83.4,0
1724,1724,34.1,26.9,2.4,78.5,10.8
1725,1725,34.3,26.7,2.4,78.5,0
1726,1726,34.4,26.4,1.8,76.5,10.8
1727,1727,33.7,26.1,2.2,73.1,0
1728,1728,30.9,25.4,2.4,79.5,21.1
1729,1729,32.3,25.8,1.4,82.7,15
1730,1730,33.2,25.9,2.1,82.9,0
1731,1731,34.1,26.2,1.5,80.8,10.6
1732,1732,32.7,26.3,1.8,81.6,40.6
1733,1733,29.6,25.2,2.4,84.4,49
1734,1734,29.4,26.1,2.8,81.1,31.6
1735,1735,34,25.9,2.2,76.8,0
1736,1736,33.9,26.9,2,79.3,0
1737,1737,34.6,27.1,2.4,70.5,0
1738,1738,34.3,26.3,2.5,75.4,13.1
1739,1739,34.7,25.3,2.3,69.9,0
1740,1740,35.5,25.1,2,71.3,0
1741,1741,35,24.2,2.5,63.1,0
1742,1742,30.3,24.9,3.1,65.9,19.6
1743,1743,30.1,24.6,4.1,77.1,0
1744,1744,31.6,25.5,3.5,74,0
1745,1745,32,26.1,3,86.5,17.5
1746,1746,33.3,25.6,2.2,83.2,0
1747,1747,33.4,25.6,1.5,81.6,0
1748,1748,34.1,26,2,80.4,0
1749,1749,34.3,26.8,2.2,83.2,0
1750,1750,34.3,25.5,2.3,79.1,28.1
1751,1751,31.8,25.4,1.6,78.6,39.7
1752,1752,29.6,25.1,2.2,76.9,23.2
1753,1753,30.5,24.6,2.2,77.4,16.7
1754,1754,32.8,24.5,2.7,69.3,0
1755,1755,31.2,24.3,3,77.7,8.4
1756,1756,29.2,23.5,2.3,78.2,37.6
1757,1757,26.3,23.6,2.6,88.9,50.2
1758,1758,25,23.1,3.1,81.1,46
1759,1759,25.6,23,2.7,82.9,27.4
1760,1760,27,23.3,2.6,84.8,31.3
1761,1761,30.4,24.4,2.4,86.3,0
1762,1762,31.2,24.8,2.1,82.7,0
1763,1763,31.3,24.3,1.8,78.7,13.7
1764,1764,30.4,23.5,2.2,73.3,9.2
1765,1765,28,23.5,3.6,82.2,18.3
1766,1766,30.6,25.4,4.2,79.1,0
1767,1767,30.8,24.9,2.6,84.2,0
1768,1768,31.8,25.2,1.8,81.7,9.2
1769,1769,31.8,25,1.6,79.3,0
1770,1770,31.3,24.7,1.7,81.2,4.4
1771,1771,32.5,24.7,1.6,78.8,5.3
1772,1772,31.3,25.1,1.6,79,5.3
1773,1773,30.9,24.3,2,80.2,0
1774,1774,29.8,24.3,2.4,81.6,6.5
1775,1775,29.8,24.4,2.9,81.8,0
1776,1776,31.4,24.5,2.5,84,0
1777,1777,32.2,24.5,1.8,81.9,0
1778,1778,32.3,24.4,1.6,80.7,0
1779,1779,32.8,24.8,1.9,77.9,0
1780,1780,32.3,24.1,2.3,76.7,0
1781,1781,31.7,23.9,2.3,74.8,0
1782,1782,31.7,25.1,1.9,78.2,0
1783,1783,31.4,24.7,2,75.2,0
1784,1784,30.9,22.2,2.1,79.1,0
1785,1785,30.8,22,2.1,81.4,2.7
1786,1786,32,22.8,2.2,78.7,0
1787,1787,31.9,23.2,2,78.9,4.3
1788,1788,31.4,23.1,1.9,76.4,0
1789,1789,30.7,23.4,1.7,79.7,0
1790,1790,30.4,24,2.3,81.5,0
1791,1791,30.3,22.7,2.4,78.7,0
1792,1792,29.3,21.6,2.2,74.2,5.2
1793,1793,26.5,22.7,2.9,69.1,15.6
1794,1794,24.2,20.6,3.3,69.1,13
1795,1795,23.7,21.5,2.8,84.5,20.9
1796,1796,25.9,22.9,2.6,86.4,2.8
1797,1797,27.4,23.1,2.3,85.5,0
1798,1798,30.1,22.1,1.3,77.9,0
1799,1799,29.7,22.7,1.2,75.7,0
1800,1800,31.1,22.9,2.1,73,0
1801,1801,30.5,23.6,1.4,78.4,0
1802,1802,30.4,23,1.4,81.5,0
1803,1803,29,22.5,1.8,78,0
1804,1804,27.9,20.5,1.7,75.9,0
1805,1805,28.1,19.6,1.4,73.4,0
1806,1806,28.5,16.7,2,68.3,0
1807,1807,27.9,16.9,2.7,71.7,0
1808,1808,28.3,17.8,2.4,60.9,0
1809,1809,28.4,16.5,1.8,67.5,0
1810,1810,28.9,15.9,1.2,60.4,0
1811,1811,29,17.1,1.6,59.5,0
1812,1812,28.8,18.1,1.7,69.6,0
1813,1813,29,18.2,1.6,66.9,0
1814,1814,28.9,18.4,2.1,64.8,0
1815,1815,28.4,18.4,2.1,69.1,0
1816,1816,28.4,18.5,2.3,73.6,0
1817,1817,28,19.3,2,70.9,0
1818,1818,28.7,19.4,2.1,74.2,0
1819,1819,29.2,19,2.2,77.1,0
1820,1820,29.9,20.5,2.2,68.6,0
1821,1821,29.3,20.7,2.2,68.8,0
1822,1822,28.7,22,2.9,71.7,0
1823,1823,28,21,2.4,79.3,0
1824,1824,27.7,19.7,2.6,71,0
1825,1825,27.9,17.3,2.6,59.6,0
1826,1826,27.9,16.7,1.9,69.7,0
1827,1827,28.8,18.1,1.7,63.9,0
1828,1828,30.4,18.8,1.4,69.5,0
1829,1829,30.4,19.6,2.1,62.3,0
1830,1830,28.9,18.3,1.8,59.9,0
1831,1831,29.4,16.8,1.8,60.5,0
1832,1832,29.2,17.2,1.8,63.7,0
1833,1833,30.2,17.5,1.9,64.1,0
1834,1834,29.4,17.7,2.2,69.2,0
1835,1835,30.5,17.8,1.6,68.8,0
1836,1836,30.6,19.4,1.6,59.5,0
1837,1837,30.3,18.7,1.4,58.4,0
1838,1838,30.7,19.6,1.3,64.8,0
1839,1839,29.7,19.8,1.9,69,0
1840,1840,29.7,19.9,2,64.5,0
1841,1841,29.5,20.5,1.9,64.3,0
