Date,MaxT,MinT,WindSpeed,Humidity ,Precipitation
11/6/2014 0:00,32.4,21.4,2.2,55.3,1.5
11/7/2014 0:00,32.9,22,2.6,56.9,0
11/8/2014 0:00,32.2,22.3,2.3,58.3,1.5
11/9/2014 0:00,27.9,24.5,2.1,64.8,7.2
11/10/2014 0:00,31.2,24.9,2.2,70.8,0
11/11/2014 0:00,31.9,24.6,2.3,71.4,0
11/12/2014 0:00,31.1,24.9,2.4,76.6,2.2
11/13/2014 0:00,30,24.8,2.7,77.1,2.2
11/14/2014 0:00,31.3,24.7,2.4,74.1,0
11/15/2014 0:00,32.1,24.2,1.9,68.8,0
11/16/2014 0:00,32,23.2,2.1,68.3,0
11/17/2014 0:00,32.2,23.5,2.1,71.7,0
11/18/2014 0:00,31.7,24,2.4,66.8,0
11/19/2014 0:00,31.8,24.9,1.9,62.7,0
11/20/2014 0:00,31.8,22.7,2.1,69.8,0
11/21/2014 0:00,31.3,21.6,1.6,70,0
11/22/2014 0:00,31.4,21.4,1.8,65.6,0
11/23/2014 0:00,30.7,21.9,2.1,65.7,0
11/24/2014 0:00,30.9,21.7,2.4,67.5,0
11/25/2014 0:00,30.8,20.5,2.2,73.1,0
11/26/2014 0:00,30.9,19.6,2.3,60.8,0
11/27/2014 0:00,31.1,19.4,2.1,69.5,0
11/28/2014 0:00,31.2,19.9,1.5,67.3,1.8
11/29/2014 0:00,31.3,19.8,1.7,73.1,0
11/30/2014 0:00,31.7,19.1,2.4,77.3,0
12/1/2014 0:00,32,19.2,2.3,58,0
12/2/2014 0:00,31.7,18.9,1.8,70.1,0
12/3/2014 0:00,33.9,20.3,1.9,68.3,0
12/4/2014 0:00,33.2,20.2,2.2,57.2,0
12/5/2014 0:00,30.9,19.2,2.1,60.4,0
12/6/2014 0:00,30.6,19.8,2.2,66.2,0
12/7/2014 0:00,30.9,19.7,1.6,73.5,0
12/8/2014 0:00,30.7,19.8,1.9,73,0
12/9/2014 0:00,30.6,21.8,1.8,70.6,0
12/10/2014 0:00,29.3,22.3,2.1,73.5,0
12/11/2014 0:00,33.2,23.9,2.1,74.2,0
12/12/2014 0:00,30.6,24.2,2.6,71.2,0
12/13/2014 0:00,29.4,23.5,2.3,70.4,0
12/14/2014 0:00,30.1,23.3,2.2,80.2,0
12/15/2014 0:00,31.2,22.6,2.1,79.1,0
12/16/2014 0:00,32.1,23.1,2.8,73.3,0
12/17/2014 0:00,29.4,22.4,3,68.1,0
12/18/2014 0:00,28.4,20.3,3,65,0
12/19/2014 0:00,28.6,19.7,2.7,63.3,0
12/20/2014 0:00,28.4,16.8,2.4,66.9,0
12/21/2014 0:00,28.6,17.1,1.9,60.7,0
12/22/2014 0:00,28.6,17.1,2.2,60.6,0
12/23/2014 0:00,29.3,18.6,2,71.5,0
12/24/2014 0:00,29.5,18.5,2,71.3,0
12/25/2014 0:00,28.8,18,1.9,60.4,0
12/26/2014 0:00,29,18,2.9,59.2,0
12/27/2014 0:00,29,18.1,2.4,65.2,0
12/28/2014 0:00,28.2,19.2,2.4,72.3,0
12/29/2014 0:00,26,19.5,2.7,73.8,0
12/30/2014 0:00,26.3,20.4,2.2,61.9,0
12/31/2014 0:00,29.2,22.4,2.8,70.2,0
1/1/2015 0:00,31.1,22.9,2.6,80.2,0
1/2/2015 0:00,31.5,23.7,1.8,85.5,0
1/3/2015 0:00,30,23.5,2.5,78.6,0
1/4/2015 0:00,30.7,23,2.3,77.7,0
1/5/2015 0:00,30.9,22.3,2.5,66.8,0
1/6/2015 0:00,30.4,21.7,2.2,60.6,0
1/7/2015 0:00,30.1,20.9,2.1,66.1,0
1/8/2015 0:00,29.9,20.1,2,56.8,0
1/9/2015 0:00,30.1,18,1.9,64.7,0
1/10/2015 0:00,29.6,17.4,2.3,52.1,0
1/11/2015 0:00,29,17.3,2.3,56.5,0
1/12/2015 0:00,29.3,16.4,2,53.7,0
1/13/2015 0:00,29.6,17.4,2.1,55,0
1/14/2015 0:00,29.2,17.9,1.6,60.4,0
1/15/2015 0:00,29.3,19.1,1.9,58.2,0
1/16/2015 0:00,30.2,19.3,2,58.5,0
1/17/2015 0:00,29.6,18,2,66.2,0
1/18/2015 0:00,29.4,17.4,2.2,61,0
1/19/2015 0:00,29.1,17.7,2.6,67,0
1/20/2015 0:00,28.9,18.1,2.6,62.2,0
1/21/2015 0:00,28.5,18.7,2.6,65,0
1/22/2015 0:00,29,17.9,2.7,62.9,0
1/23/2015 0:00,29.6,19.1,2.7,69.8,0
1/24/2015 0:00,29.6,19,2.8,71.7,0
1/25/2015 0:00,29.8,18.9,2.9,61.8,0
1/26/2015 0:00,29.9,20.1,2.9,69.4,0
1/27/2015 0:00,29.7,19.5,2.9,65.8,0
1/28/2015 0:00,30.1,19.5,2.8,72.7,0
1/29/2015 0:00,30.1,20.9,2.5,71.1,0
1/30/2015 0:00,30.1,20.9,2.4,67.2,0
1/31/2015 0:00,29.9,21.1,2.6,68.1,0
2/1/2015 0:00,30.2,20.5,2.1,62.9,0
2/2/2015 0:00,29.8,21.6,3,65.2,0
2/3/2015 0:00,30,20.6,2.9,60.3,0
2/4/2015 0:00,31.1,19.2,2.4,60.9,0
2/5/2015 0:00,30.9,19.1,2.6,62.2,0
2/6/2015 0:00,30.7,18.5,2.6,53.1,3.4
2/7/2015 0:00,30.4,19.7,2.9,61.9,0
2/8/2015 0:00,31.1,20.7,2.9,60.2,0
2/9/2015 0:00,30.8,21.6,3.4,63.3,0
2/10/2015 0:00,30.7,21.7,3.2,66.2,0
2/11/2015 0:00,30.8,21.9,2.8,69.5,0
2/12/2015 0:00,31.5,20.8,2.4,63.7,0
2/13/2015 0:00,32,20.9,1.9,60.9,0
2/14/2015 0:00,32.5,21.3,1.9,57.1,0
2/15/2015 0:00,32.9,21.9,2.2,54.9,0
2/16/2015 0:00,32.3,21.3,2,55.2,2.2
2/17/2015 0:00,32.6,21.5,1.7,54.2,0
2/18/2015 0:00,32.9,22,2.1,57.9,0
2/19/2015 0:00,32.1,22.1,2.4,60.2,0
2/20/2015 0:00,32.1,22.2,2.5,63.1,0
2/21/2015 0:00,32.8,21.8,2.2,59.4,0
2/22/2015 0:00,33.3,21.3,2.4,52.1,0
2/23/2015 0:00,33.8,21.1,2.1,57,0
2/24/2015 0:00,33.9,20.4,2.4,57.7,0
2/25/2015 0:00,32.9,20.6,2,55.1,0
2/26/2015 0:00,33,20.5,2.5,55,0
2/27/2015 0:00,32.8,20.5,2.5,56.7,0
2/28/2015 0:00,31.9,22.2,3.2,67.8,0
3/1/2015 0:00,31.1,22.9,2.8,75.7,0
3/2/2015 0:00,31.2,24.5,2.6,73,0
3/3/2015 0:00,32.8,24,2.4,69.7,0
3/4/2015 0:00,32.9,24.2,2.4,64.2,0
3/5/2015 0:00,34,24.1,2.5,62.6,0
3/6/2015 0:00,34.9,25.1,2.1,65.1,0
3/7/2015 0:00,32.9,24.9,2.4,70.6,0
3/8/2015 0:00,33.1,25.2,2.3,64.3,0
3/9/2015 0:00,32.6,24.4,2.1,64.8,0
3/10/2015 0:00,34.7,23.7,2.4,65.6,0
3/11/2015 0:00,33.6,22.1,2.8,55.9,0
3/12/2015 0:00,33.5,23,3.1,58.9,0
3/13/2015 0:00,34.7,22.9,2.6,60.8,0
3/14/2015 0:00,34,23,3.3,57.9,0
3/15/2015 0:00,34.6,23.5,3.1,63.2,0
3/16/2015 0:00,34.1,23.7,2.8,64.5,0
3/17/2015 0:00,34.5,22.8,2.3,60.3,0
3/18/2015 0:00,36.1,23.3,2.3,50.6,0
3/19/2015 0:00,35,24.2,2.6,53.1,0
3/20/2015 0:00,35.4,24.8,2.7,52.4,0
3/21/2015 0:00,35.8,24.8,2.2,46.1,0
3/22/2015 0:00,36.4,24.5,2.2,47.1,0
3/23/2015 0:00,36.3,23.9,2,42.7,0
3/24/2015 0:00,35.7,24.7,2.4,54.4,0
3/25/2015 0:00,35.1,25.8,2.5,54.9,0
3/26/2015 0:00,34.1,25.6,2.8,56.7,0
3/27/2015 0:00,34.4,25.4,2.7,58.1,0
3/28/2015 0:00,34.8,25.3,2.6,54.9,0
3/29/2015 0:00,34.9,26.3,2.6,59,0
3/30/2015 0:00,33.7,26.5,3.2,72.3,0
3/31/2015 0:00,34.8,26.1,2.9,65.7,0
4/1/2015 0:00,35.3,26.1,2.4,63.3,0
4/2/2015 0:00,36.6,26.8,2.7,59.1,0
4/3/2015 0:00,36.3,27.2,2.7,54,0
4/4/2015 0:00,36.8,27.5,3.1,54,0
4/5/2015 0:00,36.4,27.4,2.9,57.4,0
4/6/2015 0:00,35.7,27.3,2.9,56.7,0
4/7/2015 0:00,35.7,27.1,3,60.8,0
4/8/2015 0:00,35.2,26.4,3.1,62.1,0
4/9/2015 0:00,35.4,26.5,2.9,62.2,0
4/10/2015 0:00,36.1,26.3,2.9,62,0
4/11/2015 0:00,35.1,26.2,3,65.8,0
4/12/2015 0:00,32.1,26.1,2.7,74.9,0
4/13/2015 0:00,32.7,25.3,2.7,74.6,0
4/14/2015 0:00,31.7,24.3,2.6,65.6,0
4/15/2015 0:00,32,24.4,2.4,74.9,0
4/16/2015 0:00,32.5,24.6,2.2,67.9,0
4/17/2015 0:00,35,25,2.4,66.6,0
4/18/2015 0:00,36.1,25.4,2.5,58.2,0
4/19/2015 0:00,35.8,26.7,2.5,59.1,0
4/20/2015 0:00,36.3,27.3,2.8,56.8,0
4/21/2015 0:00,37,27.8,2.8,59.2,0
4/22/2015 0:00,37.7,28,2.8,58.1,0
4/23/2015 0:00,37.1,28.3,3.1,57.7,0
4/24/2015 0:00,32.3,24.8,3,64.3,9.4
4/25/2015 0:00,34.6,24.5,3.1,68.5,0
4/26/2015 0:00,34.6,25.4,3,63.4,0
4/27/2015 0:00,35.7,25.1,2.4,63.5,0
4/28/2015 0:00,36.4,27.8,2.7,56,0
4/29/2015 0:00,34.5,27.3,3.2,49.5,0
4/30/2015 0:00,36.7,28.3,3.4,53.7,0
5/1/2015 0:00,37.1,28.7,2.7,49.9,0
5/2/2015 0:00,37.7,28.4,2.9,56.6,0
5/3/2015 0:00,36.5,28.1,3.1,57.4,0
5/4/2015 0:00,35.8,27.7,2.8,62.9,0
5/5/2015 0:00,36.4,26.5,2.9,58.3,0
5/6/2015 0:00,36.4,27.6,2.5,61.5,0
5/7/2015 0:00,36.8,26.8,2.5,62.4,0
5/8/2015 0:00,37.8,28.3,2.6,54.4,0
5/9/2015 0:00,37.2,28,2.3,52.4,0
5/10/2015 0:00,36.9,28.5,2.6,57.3,0
5/11/2015 0:00,36.5,28.9,2.4,59.3,0
5/12/2015 0:00,37.3,28.2,2.4,58.7,0
5/13/2015 0:00,36.2,28.6,2.1,61.1,0
5/14/2015 0:00,36,27.7,2.7,67.2,0
5/15/2015 0:00,36.6,28.4,2.5,73.8,8.1
5/16/2015 0:00,36.3,26.6,2.1,78.9,16.8
5/17/2015 0:00,34.2,26.5,2.1,67.3,0
5/18/2015 0:00,37.9,27.7,2.7,59.6,0
5/19/2015 0:00,39.9,29.4,3.6,51.8,0
5/20/2015 0:00,42.4,30.7,3.8,54.7,0
5/21/2015 0:00,40.1,30.5,3.7,44.6,0
5/22/2015 0:00,43.4,31.2,4.3,45.5,0
5/23/2015 0:00,44.7,30.6,4.9,47.9,0
5/24/2015 0:00,46.2,30.3,3.9,41.5,0
5/25/2015 0:00,44.3,30.8,4.6,44.1,0
5/26/2015 0:00,43.6,31,4,48.6,0
5/27/2015 0:00,40.2,30.7,4.5,45.7,0
5/28/2015 0:00,38.4,30.3,3.8,48.4,0
5/29/2015 0:00,38.6,30.2,3.3,49.4,0
5/30/2015 0:00,38.9,30.2,3.2,48.3,0
5/31/2015 0:00,38.1,29.9,2.8,48.3,0
6/1/2015 0:00,34.6,25.9,3.5,60.3,13.9
6/2/2015 0:00,35.5,27.3,4.1,57.5,0
6/3/2015 0:00,34.2,27.3,2.8,57.2,4.6
6/4/2015 0:00,36.3,28.4,2.8,54.7,0
6/5/2015 0:00,35.3,27.5,2.9,64,18.5
6/6/2015 0:00,29.3,25.4,2.7,64.6,41.4
6/7/2015 0:00,32.3,26.3,3.1,64.7,20.7
6/8/2015 0:00,30.1,27.6,3.4,57.9,20.7
6/9/2015 0:00,32.5,26.6,3.6,56.9,0
6/10/2015 0:00,38.7,27.9,3.7,55.6,0
6/11/2015 0:00,40.3,29.8,3.7,57.2,4.2
6/12/2015 0:00,33.8,27,3.3,73.7,12.5
6/13/2015 0:00,35.1,26.2,3,75.9,8.3
6/14/2015 0:00,30.5,24.8,3.5,74.9,12.5
6/15/2015 0:00,31.9,25.1,4.1,74.7,8.3
6/16/2015 0:00,31.5,26.1,3.8,69.7,14.1
6/17/2015 0:00,30.9,26.2,4.2,82.8,34.9
6/18/2015 0:00,28.6,25.4,4.5,77.4,28.1
6/19/2015 0:00,27.4,24.7,5.2,78,56.2
6/20/2015 0:00,27.6,24.2,5.7,73.6,56.2
6/21/2015 0:00,30.6,25.3,5.1,83,12.5
6/22/2015 0:00,33.1,26,5.3,73.6,6.3
6/23/2015 0:00,33.8,26.9,5,65.2,3
6/24/2015 0:00,34.5,28.2,5.2,67.3,0
6/25/2015 0:00,35.8,27.7,5.7,66.7,0
6/26/2015 0:00,36,28,5.3,58.1,0
6/27/2015 0:00,36.4,28.4,4.8,69,0
6/28/2015 0:00,35.8,27.9,4.8,65.6,0
6/29/2015 0:00,36.4,28.1,3.5,63,0
6/30/2015 0:00,37,27.6,3.9,57.6,17.2
7/1/2015 0:00,36.1,26.7,3.8,69.2,11.9
7/2/2015 0:00,35.6,27.2,3.7,66.5,0
7/3/2015 0:00,35.2,27.5,4.2,64.3,0
7/4/2015 0:00,37.6,28.9,4.5,55.6,0
7/5/2015 0:00,38,29.1,5,53.1,0
7/6/2015 0:00,37.8,29.3,5.1,54.9,0
7/7/2015 0:00,38,29.3,4.9,57.7,0
7/8/2015 0:00,37.5,29.4,5.3,59.8,0
7/9/2015 0:00,37,29.4,5.4,61.4,0
7/10/2015 0:00,35.5,29.5,5.3,66.4,9
7/11/2015 0:00,36.3,27.8,4.7,68.2,7.7
7/12/2015 0:00,37.9,28.2,4.3,60.9,0
7/13/2015 0:00,38.5,27.2,4,66.1,0
7/14/2015 0:00,37,27,3.7,67.9,7.7
7/15/2015 0:00,36.3,26.7,4,72,15.4
7/16/2015 0:00,35.5,27.6,4,64.3,14.7
7/17/2015 0:00,36.6,28.7,4.6,64.8,4.9
7/18/2015 0:00,36.4,28.3,4.5,72.3,0
7/19/2015 0:00,34.6,27.9,5.3,73.7,14.7
7/20/2015 0:00,35.3,26.4,5.3,69.5,7.2
7/21/2015 0:00,34.6,26.9,4.9,68.9,7.6
7/22/2015 0:00,30.3,25.8,4.7,72.7,18.7
7/23/2015 0:00,32.5,26.7,3.9,75.4,30.2
7/24/2015 0:00,34.8,27.2,4,78.7,0
7/25/2015 0:00,35.5,28.1,4.8,76.4,7.6
7/26/2015 0:00,33.7,27.6,4.8,70.6,12.7
7/27/2015 0:00,35.2,27.9,5.1,71.7,0
7/28/2015 0:00,36.9,28.1,4.8,67.9,0
7/29/2015 0:00,36.1,28.2,5.2,63.9,0
7/30/2015 0:00,36.4,28.6,4.7,66.2,0
7/31/2015 0:00,36,28.1,4.8,69.3,0
8/1/2015 0:00,35.8,26.5,4.2,73.8,5.9
8/2/2015 0:00,36.5,26.4,3.5,72.6,2.5
8/3/2015 0:00,34.6,27,3.7,76.2,9.4
8/4/2015 0:00,33.6,26.2,4.4,77.1,4.8
8/5/2015 0:00,33.9,26.5,5,83.1,2.5
8/6/2015 0:00,33.9,25.9,4.3,69.2,2.8
8/7/2015 0:00,33.1,26.4,3.8,75.7,0
8/8/2015 0:00,34.1,27.2,4,76.2,4
8/9/2015 0:00,33.9,26.8,3.8,71.3,5
8/10/2015 0:00,34.7,26.6,3.5,73,3.5
8/11/2015 0:00,32.8,25.5,3.5,75.6,15.2
8/12/2015 0:00,29.2,25.6,3.9,78.7,15.2
8/13/2015 0:00,31,25.8,3.8,80.1,0
8/14/2015 0:00,33.8,26.5,3.1,72.8,0
8/15/2015 0:00,35,27.8,3.4,75.3,10.2
8/16/2015 0:00,31.5,26.4,3.1,85.1,23.8
8/17/2015 0:00,33.7,26.2,2.6,79.1,0
8/18/2015 0:00,34,27.5,2.3,79.2,0
8/19/2015 0:00,34.1,27.3,2.6,79.1,0
8/20/2015 0:00,33.9,26.5,2.8,74.3,0
8/21/2015 0:00,34.2,25.3,2.9,83.2,10.3
8/22/2015 0:00,32.7,25.9,2.9,81.8,14.4
8/23/2015 0:00,34.2,26.5,3.3,73.8,0
8/24/2015 0:00,35.5,27,3.5,75.4,0
8/25/2015 0:00,35.2,27.7,3.6,70.8,9.8
8/26/2015 0:00,32.2,27.6,3.6,67.4,10.8
8/27/2015 0:00,29.9,26.3,3.6,81.3,10.8
8/28/2015 0:00,33,25.9,3.8,82.7,0
8/29/2015 0:00,33.3,26.4,3.9,81,0
8/30/2015 0:00,32.8,26.8,3.9,77.5,3.6
8/31/2015 0:00,33.7,26.3,3.3,80.1,8.7
9/1/2015 0:00,34.1,27.3,3.3,73,17.5
9/2/2015 0:00,35,27.7,3.2,69.9,4.4
9/3/2015 0:00,33,27.3,2.4,72.3,0
9/4/2015 0:00,34.4,27.4,2.8,74.5,0
9/5/2015 0:00,34.3,27.6,2.5,74.8,0
9/6/2015 0:00,33.9,25.3,2.7,72,13.4
9/7/2015 0:00,32.3,25.2,2.9,81,0
9/8/2015 0:00,33.5,26.5,2.4,77.9,0
9/9/2015 0:00,33.7,26.6,2.1,76.9,0
9/10/2015 0:00,34.2,26.5,2.4,76.1,4.2
9/11/2015 0:00,34.1,26.1,2.8,78.6,3.9
9/12/2015 0:00,30.4,25.6,3.3,70.7,15.6
9/13/2015 0:00,29.9,25.2,3.1,75.9,15.6
9/14/2015 0:00,30.2,25.7,3.7,82.3,11.7
9/15/2015 0:00,30.8,25.8,3.5,77.8,9.6
9/16/2015 0:00,31.4,26.1,4.2,81.7,17.6
9/17/2015 0:00,31.8,26.4,4.1,85.1,5.9
9/18/2015 0:00,33.7,27.5,3.4,82,3.9
9/19/2015 0:00,30,25.6,3,83.3,17.6
9/20/2015 0:00,30.6,24.9,3,79.4,11.8
9/21/2015 0:00,33.5,25.4,2.7,75.6,0
9/22/2015 0:00,34,27.2,2.8,75.5,0
9/23/2015 0:00,35,27.2,2,74.4,0
9/24/2015 0:00,35.8,27.3,2.3,75.2,0
9/25/2015 0:00,35.6,27.3,2.4,73.3,0
9/26/2015 0:00,34.4,26.2,2.4,77.5,10.4
9/27/2015 0:00,34.4,26.1,2,73.7,0
9/28/2015 0:00,33.4,25.6,2.3,73.5,0
9/29/2015 0:00,33.2,26.3,2.2,76.5,0
9/30/2015 0:00,32.4,25.9,2.2,76.9,15.6
10/1/2015 0:00,31.8,26.1,2.1,83,21.3
10/2/2015 0:00,32.3,26.3,2.2,77.2,12.6
10/3/2015 0:00,34.5,26,2,79.1,8.8
10/4/2015 0:00,34.2,26.2,2.2,75.2,8.8
10/5/2015 0:00,34.5,26,2.2,75.1,8.8
10/6/2015 0:00,34.8,26.2,2.2,69.4,0
10/7/2015 0:00,33.5,26.5,2.2,71.4,0
10/8/2015 0:00,34.3,26.6,1.9,68.5,0
10/9/2015 0:00,34.8,26.2,1.9,66,0
10/10/2015 0:00,36.1,26.9,2.2,69.1,0
10/11/2015 0:00,36.1,26.5,1.9,74.6,0
10/12/2015 0:00,36.8,26.5,1.7,70.9,0
10/13/2015 0:00,36.2,26.2,1.6,61.7,0
10/14/2015 0:00,34.6,26.1,1.3,68.6,0
10/15/2015 0:00,33.1,25,1.4,68.4,0
10/16/2015 0:00,33.1,26,1.9,75.6,0
10/17/2015 0:00,33.5,25.8,2,78.1,3.3
10/18/2015 0:00,33.9,26.1,2,73.7,0
10/19/2015 0:00,34,25.6,2,71.5,0
10/20/2015 0:00,34.4,25.7,1.9,69.9,0
10/21/2015 0:00,34.5,25.8,2.2,66.9,0
10/22/2015 0:00,34.7,25.3,2.2,63.1,0
10/23/2015 0:00,34.9,24.8,1.9,69.2,0
10/24/2015 0:00,33.7,25.4,2.3,66.6,0
10/25/2015 0:00,33.2,26.1,2.2,67.2,0
10/26/2015 0:00,33.3,24.5,2.1,66.4,0
10/27/2015 0:00,33.6,23.2,2.4,65.6,0
10/28/2015 0:00,31.4,23.3,2.3,71.4,0
10/29/2015 0:00,33.1,24.9,2.1,80.2,0
10/30/2015 0:00,32.1,25.3,2.4,80.3,0
10/31/2015 0:00,28.8,24.4,2.4,75.8,41.4
11/1/2015 0:00,30.3,23.9,2,75.3,0
11/2/2015 0:00,31.6,24.4,1.9,71.9,0
11/3/2015 0:00,31.6,25,2,74.4,0
11/4/2015 0:00,32.6,24.7,2,74,0
11/5/2015 0:00,32.6,24.5,1.9,73,0
11/6/2015 0:00,32.8,23.9,2.1,67.2,0
11/7/2015 0:00,32.3,23.8,2.2,72.8,0
11/8/2015 0:00,32.1,24.3,2.7,78.4,3
11/9/2015 0:00,28.5,23.6,3.6,73.9,12.8
11/10/2015 0:00,28.9,22.9,2.9,70.6,3.2
11/11/2015 0:00,31.6,22.9,2.9,70.5,0
11/12/2015 0:00,31.8,22.5,2.5,70.6,0
11/13/2015 0:00,32.5,21.4,2.3,65.3,0
11/14/2015 0:00,31.5,21.4,2.1,67.8,0
11/15/2015 0:00,31.4,22.1,2.4,81.9,4.1
11/16/2015 0:00,26.9,22.6,2.4,78,23.4
11/17/2015 0:00,24.4,19.5,2.6,78.5,12.5
11/18/2015 0:00,28.8,20.6,2.6,77.4,0
11/19/2015 0:00,28,22.8,3,79.7,3.1
11/20/2015 0:00,28.9,22.7,2.2,73.5,0
11/21/2015 0:00,30.4,23.2,2.5,76.4,0
11/22/2015 0:00,30.7,23.2,2.6,77.2,0
11/23/2015 0:00,31,23.5,2.5,75.8,0
11/24/2015 0:00,31.1,23.5,1.9,75.1,0
11/25/2015 0:00,30.7,22.8,2.2,67.9,0
11/26/2015 0:00,30.9,21.7,2.1,68.1,0
11/27/2015 0:00,31,22.2,2.1,64.9,0
11/28/2015 0:00,31.2,22.5,2,75.7,0
11/29/2015 0:00,30.5,24.2,2.9,77.5,0
11/30/2015 0:00,30.1,24.6,2.5,81,0
12/1/2015 0:00,29.8,24.6,2.1,78.1,2.2
12/2/2015 0:00,28.2,24.5,2.6,82.1,0
12/3/2015 0:00,31.3,23.8,2.6,75.6,0
12/4/2015 0:00,31.5,22.7,2.8,65.1,0
12/5/2015 0:00,30.6,22.9,2.3,71.9,0
12/6/2015 0:00,30.3,22.4,2.3,74.5,0
12/7/2015 0:00,30.9,21.1,2.2,68.8,0
12/8/2015 0:00,30.9,20.9,2.1,63.9,0
12/9/2015 0:00,30,20.2,2.1,71.2,0
12/10/2015 0:00,30.3,19.9,2,64.8,0
12/11/2015 0:00,31,20.6,2,72.1,0
12/12/2015 0:00,32.1,23.1,1.6,71.6,0
12/13/2015 0:00,31.5,23.8,1.7,64.9,0
12/14/2015 0:00,31.3,23,2,73.3,0
12/15/2015 0:00,31.2,22.1,1.9,55.8,0
12/16/2015 0:00,31.5,22.6,2.1,58.3,0
12/17/2015 0:00,31.4,22.4,2.2,66.6,0
12/18/2015 0:00,32.3,22.9,1.9,70.7,0
12/19/2015 0:00,31.8,22.1,2.4,68.7,0
12/20/2015 0:00,31.2,22.9,2,68.5,0
12/21/2015 0:00,31.3,23.2,2.1,68.8,0
12/22/2015 0:00,31.8,22.9,1.8,69.7,0
12/23/2015 0:00,32.1,24,1.9,69.7,0
12/24/2015 0:00,31.4,23.1,2.4,61.7,0
12/25/2015 0:00,31.1,22.8,2.7,64.6,0
12/26/2015 0:00,28.3,20.6,2.4,54.1,2.8
12/27/2015 0:00,29,19.1,2.6,59.1,0
12/28/2015 0:00,30.3,17.9,2.2,50.6,0
12/29/2015 0:00,31.1,18.8,2.1,54,0
12/30/2015 0:00,30.6,18.7,2,62.6,0
12/31/2015 0:00,30.1,20.2,2.3,57.6,0
1/1/2016 0:00,30.7,20.5,2,67.3,0
1/2/2016 0:00,30.4,20.4,1.8,60,0
1/3/2016 0:00,31.1,20.3,1.5,60.7,0
1/4/2016 0:00,31,21,2.1,60.8,0
1/5/2016 0:00,30.5,21.1,1.7,64.8,0
1/6/2016 0:00,30.7,20.6,2,61.2,0
1/7/2016 0:00,30.4,20.1,2.1,63.3,0
1/8/2016 0:00,30.8,19.5,2.1,58.8,0
1/9/2016 0:00,31.6,19,1.7,52.3,0
1/10/2016 0:00,31.2,20.2,1.9,60.9,0
1/11/2016 0:00,31,19.4,1.8,53.9,0
1/12/2016 0:00,31.2,19.3,1.8,57.5,0
1/13/2016 0:00,30,19.5,1.6,57.5,0
1/14/2016 0:00,30.2,20,2.2,58.6,0
1/15/2016 0:00,30.7,20.5,2.2,67.3,0
1/16/2016 0:00,31.1,19.4,1.9,62.5,0
1/17/2016 0:00,30.8,19.8,2.2,61.7,0
1/18/2016 0:00,30.6,19.9,2.3,66.9,0
1/19/2016 0:00,30.3,21.3,2.4,68.8,0
1/20/2016 0:00,28.4,23.7,1.7,74.4,0
1/21/2016 0:00,29.8,22.6,2.5,68.7,0
1/22/2016 0:00,27.1,21.7,2.4,59.8,0
1/23/2016 0:00,28.6,20.3,2.4,60.9,0
1/24/2016 0:00,29.4,19.7,2.6,66.6,0
1/25/2016 0:00,29.7,20.1,2.1,67,0
1/26/2016 0:00,30,20.5,2,68.2,0
1/27/2016 0:00,30.9,21.4,1.6,64.6,0
1/28/2016 0:00,31.7,21.7,1.6,64.6,0
1/29/2016 0:00,32.3,21.6,2,62.7,0
1/30/2016 0:00,31.8,21.7,1.7,52.2,0
1/31/2016 0:00,34,21.1,1.8,55.7,0
2/1/2016 0:00,33.4,21.5,1.8,62,0
2/2/2016 0:00,33.3,21.4,1.7,56.4,0
2/3/2016 0:00,32.4,22.2,1.7,63.2,0
2/4/2016 0:00,32.3,21.7,1.7,50.2,0
2/5/2016 0:00,31.7,22.7,2.1,49.9,0
2/6/2016 0:00,31.5,22.7,2.4,63.4,0
2/7/2016 0:00,31.9,23.3,2.4,61.2,0
2/8/2016 0:00,31.7,24.2,2.6,60.7,0
2/9/2016 0:00,32.1,23.3,2.1,58.7,0
2/10/2016 0:00,32.4,23.1,2.3,59.6,0
2/11/2016 0:00,32.3,23.7,2.4,59,2.8
2/12/2016 0:00,32.3,24.1,2,60.5,0
2/13/2016 0:00,32.7,23.1,2.2,63.8,0
2/14/2016 0:00,32.5,23.5,2.3,63.7,0
2/15/2016 0:00,32.7,23,2.8,53.7,0
2/16/2016 0:00,32.7,21.5,3.1,63.9,0
2/17/2016 0:00,32.7,21.3,3,58.7,0
2/18/2016 0:00,33.5,21.1,3,61.1,0
2/19/2016 0:00,34.6,20.6,2.5,53.1,0
2/20/2016 0:00,35.4,21.8,1.9,51.1,3.1
2/21/2016 0:00,34.6,23.4,1.9,50.4,0
2/22/2016 0:00,34.3,24.2,2.3,58.4,0
2/23/2016 0:00,33.3,24.3,2.9,51.1,0
2/24/2016 0:00,33.1,24.3,2.6,61.9,0
2/25/2016 0:00,32.7,24.1,2.4,60.9,0
2/26/2016 0:00,32.6,25.6,3.2,67.4,0
2/27/2016 0:00,32.9,25.6,2.9,69.8,0
2/28/2016 0:00,32.8,25.2,2.8,66.5,0
2/29/2016 0:00,33.2,24.7,2.6,66.7,0
3/1/2016 0:00,33.3,24.7,2.8,66.5,0
3/2/2016 0:00,33.2,25.4,2.3,63.1,0
3/3/2016 0:00,32.7,25.3,2.4,57.8,0
3/4/2016 0:00,33.1,23.9,2.3,59.1,0
3/5/2016 0:00,33.8,24.1,2.2,58,0
3/6/2016 0:00,34.2,24.4,2.5,52.3,0
